Sentences,BIO tags,Animated_NP
"Ich möchte aus dem Internet ein weiteres Beispiel anführen : Ein Politpost , den man auch erwerben kann , der massenhaft verteilt wird , zeigt ein Foto von Graf Stauffenberg , auf dem es heißt : „ Merkel länger an der Macht als Hitler","['B', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
… Und kein Stauffenberg in Sicht,"['B', 'I', 'I', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0]"
"“ Ich finde es besonders perfide , dies in einen Zusammenhang zu bringen","['O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich verstehe das als einen Aufruf zum Mord , finde es strafwürdig und habe es deshalb auch zur Anzeige gebracht","['B', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Die Staatsanwaltschaft in Heilbronn ebenso wie eine zweite haben auch hier entschieden : kein strafbarer Hintergrund ; weder Volksverhetzung noch eine öffentliche Aufforderung zu Straftaten , für die es eine besonders hohe Strafandrohung gibt","['B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das heißt aber : Wir haben hier eine Strafbarkeitslücke , Herr Kollege Höferlin","['B', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1]"
"Genau diese Situation machen sich diejenigen zunutze : Sie segeln unter dieser Strafbarkeitsebene und bringen ihren Hass in die Welt , ohne dass sich der Staat hier wehren kann","['B', 'I', 'I', 'O', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
"Und ja : Aus diesem Hass – Sie haben es gesagt – , aus Worten können Taten werden","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wir haben es im Fall von Walter Lübcke bitter erleben müssen ; auch da waren die meisten Posts , die meisten Äußerungen in der Hetzkampagne nicht strafbar","['B', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O']","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Den Zusammenhang zwischen Hetze im Netz und Straftaten haben wir eigentlich alle erkannt,"['B', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
Ich möchte ein paar Aussagen zitieren,"['B', 'O', 'B', 'I', 'I', 'O']","[1, 0, 0, 0, 0, 0]"
"Bundespräsident Steinmeier : „ Wo die Sprache verroht , ist die Straftat nicht weit","['B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
“,['O'],[0]
"Angela Merkel : „ Sprache kann zu Hetze , Hetze zu Taten werden","['B', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
“,['O'],[0]
"Herr Habeck von den Grünen : „ Wir wissen inzwischen , dass aus gewaltbereiter Sprache wirkliche Gewalt wird , … aus dem Appell , zu jagen , wirkliche Jagd auf Menschen","['B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B']","[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
“,['O'],[0]
"Und auch die Kollegin Strack-Zimmermann von der FDP : Wenn das respektvolle , kultivierte Miteinander in der Sprache „ nicht mehr juristisch geschützt wird , dann ist es nur eine Frage der Zeit , bis den Worten Gewalt folgt “","['B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'O', 'O']","[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Wir haben einen parteiübergreifenden Konsens,"['B', 'O', 'B', 'I', 'I']","[1, 0, 0, 0, 0]"
"Deswegen , glaube ich , ist es an der Zeit , dass wir unseren Worten jetzt endlich Taten folgen lassen","['O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'O', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Wir als Gesetzgeber müssen dafür sorgen , dass das , was wir alle für strafwürdig halten , tatsächlich auch strafbar ist","['B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'B', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Deshalb habe ich mit verschiedenen Kollegen meiner Fraktion bereits Mitte Oktober eine Initiative gestartet , um das Befürworten von schweren Straftaten unter Strafe zu stellen","['O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O']","[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Den Versuch hat es Ende der 80er-Jahre schon einmal gegeben,"['B', 'I', 'O', 'B', 'B', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Anlehnend an die Volksverhetzung wollte man einen § 130b StGB einführen , hat es dann aber wegen damals geringer kriminalpolitischer Bedeutung unterlassen","['O', 'O', 'B', 'I', 'O', 'B', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Damals ging es um Flugblätter , heute geht es um Posts , die durch einen Klick hunderttausendfach die Menschen erreichen","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
"Es muss strafbar werden , dass man die Begehung einer Straftat so befürwortet , dass es andere zur Tat verleiten könnte","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Genauso wie bei der Volksverhetzung ist das Schutzgut die Wahrung des öffentlichen Friedens,"['O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Bei einem Straftatbestand geht es nicht nur darum , möglichst viele Verurteilungen zu erwirken , sondern er wirkt vor allem präventiv","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Jeder Hass-Post , der aus diesem Grund gar nicht erst geschrieben wird , ist ein Schritt in die richtige Richtung","['B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Deswegen müssen wir dieses Thema angehen,"['O', 'O', 'B', 'B', 'I', 'O']","[0, 0, 1, 0, 0, 0]"
"Ich würde mich freuen , wenn wir den Konsens , den wir sicherlich haben , gemeinsam umsetzen und diese Strafbarkeitslücke schließen","['B', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Herzlichen Dank,"['B', 'I']","[0, 0]"
Vielen Dank,"['O', 'O']","[0, 0]"
– Nächster Redner ist für die Fraktion der SPD der Kollege Helge Lindh,"['O', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'I', 'I']","[0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
"Herr Bundesminister , Sie haben uns bereits im Januar gesagt , dass Deutschland sehr gut auf das Coronavirus vorbereitet ist","['O', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Stimmt es , dass Ihr Kabinettskollege Herr Außenminister Maas im Februar Schutzkleidung , Desinfektionsmittel und Sprühgeräte an China verschenkt hat","['O', 'B', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'B', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Laut einer Pressemitteilung in der „ Zeit “ handelt es sich um zwei Hilfslieferungen von insgesamt 14 Tonnen Material im Wert von mehr als 150   000 Euro,"['O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Diese Materialien fehlen jetzt in Deutschland zur Bekämpfung der Epidemie,"['B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das nennen Sie gut vorbereitet , wenn wir jetzt keine Vorräte haben und nicht einmal Teststäbchen vorhanden sind","['B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Sehr geehrter Herr Präsident,"['B', 'I', 'I', 'I']","[1, 1, 1, 1]"
Liebe Kolleginnen und Kollegen,"['B', 'O', 'O', 'B']","[0, 0, 0, 1]"
Meine Damen und Herren,"['B', 'I', 'O', 'B']","[1, 1, 0, 1]"
"Wohl keine Debatte über Nachhaltigkeit entwickelt sich , ohne dass das Beispiel des deutschen Forstwirtes von Carlowitz aus dem 18. Jahrhundert genannt wird","['B', 'I', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
"Heute umfasst unser Nachhaltigkeitsideal eine optimale Balance aus den drei Dimensionen Ökonomie , Ökologie und Soziales","['O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Doch einzelne Maximalforderungen , meine Damen und Herren , waren gestern","['O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]"
Heute sind vernetzende Gateways gefragt,"['O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0]"
"Unser Anspruch muss sein , Nachhaltigkeit nicht auf ein Politikziel zu beschränken , sondern die Einzelziele miteinander zu verzahnen","['B', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Dazu gehört : den Klimaschutz voranbringen , den Umweltschutz ausbauen , die Ressourceneffizienz stärken , soziale Sicherheit gewährleisten , Staatsfinanzen konsolidieren und das Wirtschaftswachstum ankurbeln","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Aber was wäre wohl Carl von Carlowitz 1713 angesichts der Borkenkäferplage , die im deutschen Wald gerade tobt , eingefallen","['O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Hätte er dann noch zu einem maßvollen Holzeinschlag auch während der Krise geraten,"['O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Oder hätte er seine Erkenntnisse aus der Krise in die Entscheidung über die zukünftige Bepflanzung und Bewirtschaftung der Wälder einfließen lassen,"['O', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Hätte er die soziale Absicherung von Waldarbeitern und Fuhrleuten im Blick gehabt,"['O', 'B', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
Wir wissen es nicht,"['B', 'O', 'B', 'O']","[1, 0, 0, 0]"
"Krisen und Missstände erfordern heute zum Teil ein Umdenken , ein Neudenken","['B', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Deutschlands Lösung für die Bewältigung der Wirtschaftskrise nach dem Zweiten Weltkrieg war daher die Verknüpfung von Ökonomie und sozialer Marktwirtschaft , heute verkürzend als Wirtschaftswunder dargestellt","['B', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Unsere Antwort auf die Klimakrise , unter anderem heute , ist die Energiewende , die in diesem Jahr mit dem Kohleausstiegsgesetz unter Berücksichtigung der sozialen Folgen in den Revieren von wirtschaftlichen Anreizen mit klimaschonenden Technologien begleitet wird und so alle drei Dimensionen der Nachhaltigkeit umfasst","['B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Die EU hat die soziale Marktwirtschaft in ihrer Verfassung , im Lissaboner Vertrag","['B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Mittlerweile finden sich die Aspekte der Ökologie in vielen Rechtssätzen wieder,"['O', 'O', 'B', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Letztendlich ist auch der Green Deal ein neuer Schritt in diese Richtung,"['O', 'O', 'B', 'I', 'I', 'I', 'B', 'I', 'I', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Man könnte sagen : Nachhaltigkeit hat sich als Gedanke den Weg aus den deutschen Wäldern nach Brüssel und nach Europa gebahnt,"['B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mit Blick auf die globale Entwicklung , meine Damen und Herren , sehen wir zwar einige positive Entwicklungen","['O', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
"Aber wir müssen leider auch feststellen , dass immer noch das schnelle Wachstum dem nachhaltigen Wachstum vorgezogen wird","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'I', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Nehmen wir nur die USA , die aus dem Pariser Klimaschutzabkommen ausgestiegen sind und massiv die Gasgewinnung durch Fracking fördern","['O', 'B', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O']","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
In Deutschland könnten wir weiter sein,"['O', 'B', 'O', 'B', 'O', 'O']","[0, 0, 0, 1, 0, 0]"
"Im Mai 2013 haben wir hier im Deutschen Bundestag den Bericht unserer Enquete-Kommission „ Wachstum , Wohlstand , Lebensqualität “ vorgestellt , damals unter dem Vorsitz der geschätzten Kollegin Daniela Kolbe","['O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'I']","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
"Wir haben der Politik eine Empfehlung an die Hand gegeben , mit der sowohl Fort- als auch Rückschritt von Wachstum , Wohlstand und Lebensqualität messbar gemacht werden sollte","['B', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wir haben die sogenannten W-3-Faktoren entwickelt , quantifizierbare Wohlstandsfaktoren in den Bereichen materieller Wohlstand , Soziales und Teilhabe sowie Ökologie","['B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'B']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Sie sollten jedes Jahr berechnet werden , um anzuzeigen , in welchen Bereichen wir für Wohlstand und Qualität mehr tun müssen","['B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Natürlich sind nicht alle diese Empfehlungen der Enquete-Kommission umgesetzt worden,"['O', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
"Ich hätte gerne gesehen , dass wir eine Visualisierung dieser Entwicklung an einer prominenten Stelle , Herr Präsident , hier im Hause gehabt hätten","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]"
"Aber nachhaltiges Wachstum hat inzwischen einen hohen Stellenwert , und dass wir uns so intensiv in dieser Sitzungswoche damit beschäftigen , spricht für sich","['O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Meine Damen und Herren , nachhaltige Politik ist dabei kein Selbstzweck","['B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'I']","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Nachhaltige Politik erkennt die Wechselwirkung zwischen Ökonomie , Ökologie und sozialer Absicherung","['B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Sie folgt einer an den Grundsätzen der Sparsamkeit und Effektivität ausgerichteten Haushaltsaufstellung und Haushaltsführung , und , meine Damen und Herren bei der AfD , sie greift gesicherte wissenschaftliche Erkenntnisse auf und stellt sie nicht in Abrede","['B', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Sie fördert Innovation , und sie lässt ein Krisenmanagement zu , ohne Einzelziele zu verabsolutieren","['B', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Lassen Sie mich anhand von drei kurzen Beispielen hinsichtlich dieser Wohlstandsfaktoren der Enquete-Kommission die Wirkungszusammenhänge aufzeigen,"['O', 'B', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
"Ein Indikator für den materiellen Wohlstand , also die ökonomische Dimension , ist die Staatsverschuldung","['B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Eine übermäßige Verschuldung wirkt sich nicht nur negativ auf die Wirtschaftsentwicklung aus , sondern führt unter Umständen auch zu sozialen Einschnitten","['B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Nachhaltige Haushalte haben wir mit unterschiedlichen Koalitionspartnern in den Jahren 2015 bis 2019 aufgestellt,"['B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
